flightNumber,departureAirportFsCode,arrivalAirportFsCode,departureTime,arrivalTime,stops,departureTerminal,arrivalTerminal
3736,PMI,BCN,2023-04-29T16:00:00.000,2023-04-29T16:55:00.000,0,,1
5402,PMI,BCN,2023-04-29T16:00:00.000,2023-04-29T16:55:00.000,0,,1
6361,PMI,BCN,2023-04-29T23:10:00.000,2023-04-30T00:05:00.000,0,,
3905,PMI,BCN,2023-04-29T06:50:00.000,2023-04-29T07:45:00.000,0,,1
5399,PMI,BCN,2023-04-29T06:50:00.000,2023-04-29T07:45:00.000,0,,1
3655,PMI,BCN,2023-04-29T06:50:00.000,2023-04-29T07:45:00.000,0,,1
3909,PMI,BCN,2023-04-29T13:10:00.000,2023-04-29T14:05:00.000,0,,1
5400,PMI,BCN,2023-04-29T13:10:00.000,2023-04-29T14:05:00.000,0,,1
3734,PMI,BCN,2023-04-29T13:10:00.000,2023-04-29T14:05:00.000,0,,1
6156,PMI,BCN,2023-04-29T10:15:00.000,2023-04-29T11:05:00.000,0,,1
2409,PMI,BCN,2023-04-29T10:15:00.000,2023-04-29T11:05:00.000,0,,1
3352,PMI,BCN,2023-04-29T10:15:00.000,2023-04-29T11:05:00.000,0,,1
6778,PMI,BCN,2023-04-29T10:15:00.000,2023-04-29T11:05:00.000,0,,1
4345,PMI,BCN,2023-04-29T10:15:00.000,2023-04-29T11:05:00.000,0,,1
3917,PMI,BCN,2023-04-29T19:35:00.000,2023-04-29T20:30:00.000,0,,1
5407,PMI,BCN,2023-04-29T19:35:00.000,2023-04-29T20:30:00.000,0,,1
3071,PMI,BCN,2023-04-29T22:35:00.000,2023-04-29T23:30:00.000,0,,
2494,PMI,BCN,2023-04-29T07:55:00.000,2023-04-29T08:50:00.000,0,,
6078,PMI,MAD,2023-04-23T19:15:00.000,2023-04-23T20:40:00.000,0,,2
4823,PMI,MAD,2023-04-23T19:15:00.000,2023-04-23T20:40:00.000,0,,2
6970,PMI,MAD,2023-04-23T19:15:00.000,2023-04-23T20:40:00.000,0,,2
4338,PMI,MAD,2023-04-23T19:15:00.000,2023-04-23T20:40:00.000,0,,2
6096,PMI,MAD,2023-04-23T21:10:00.000,2023-04-23T22:35:00.000,0,,2
6995,PMI,MAD,2023-04-23T21:10:00.000,2023-04-23T22:35:00.000,0,,2
4796,PMI,MAD,2023-04-23T21:10:00.000,2023-04-23T22:35:00.000,0,,2
4339,PMI,MAD,2023-04-23T21:10:00.000,2023-04-23T22:35:00.000,0,,2
7848,PMI,MAD,2023-04-23T08:05:00.000,2023-04-23T09:35:00.000,0,,1
6066,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2
7460,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2
6969,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2
4807,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2
4325,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2
3319,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2
6030,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2
3346,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2
6134,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2
6811,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2
4378,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2
6040,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2
2030,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2
4797,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2
3012,PMI,MAD,2023-04-23T22:30:00.000,2023-04-23T23:59:00.000,0,,1
3921,PMI,MAD,2023-04-23T21:35:00.000,2023-04-23T23:00:00.000,0,,4
3921,PMI,MAD,2023-04-23T21:35:00.000,2023-04-23T23:00:00.000,0,,4
3915,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4
6999,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4
5085,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4
3915,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4
1564,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4
6025,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4
3913,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
5383,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
6945,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
8579,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
5443,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
3913,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
6111,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
1854,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
7159,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4
2776,PMI,MAD,2023-04-23T20:55:00.000,2023-04-23T22:25:00.000,0,,1
3917,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4
8580,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4
7028,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4
3917,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4
6023,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4
1844,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4
7156,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4
2052,PMI,MAD,2023-04-23T06:55:00.000,2023-04-23T08:25:00.000,0,,1
3919,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4
7167,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4
8581,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4
6190,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4
7161,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4
3919,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4
3923,PMI,MAD,2023-04-23T12:15:00.000,2023-04-23T13:50:00.000,0,,4
3923,PMI,MAD,2023-04-23T12:15:00.000,2023-04-23T13:50:00.000,0,,4
6047,PMI,MAD,2023-04-23T12:15:00.000,2023-04-23T13:50:00.000,0,,4
6048,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
6129,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
9393,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
6812,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
4803,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
4368,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
2445,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
7327,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
3318,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2
6012,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
9414,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
9389,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
6833,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
4848,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
6740,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
3342,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
4322,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
2441,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
6062,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2
2064,PMI,MAD,2023-04-23T20:00:00.000,2023-04-23T21:30:00.000,0,,1
2054,PMI,MAD,2023-04-23T08:30:00.000,2023-04-23T09:50:00.000,0,,1
3925,PMI,MAD,2023-04-23T17:45:00.000,2023-04-23T19:10:00.000,0,,4
3925,PMI,MAD,2023-04-23T17:45:00.000,2023-04-23T19:10:00.000,0,,4
1566,PMI,MAD,2023-04-23T17:45:00.000,2023-04-23T19:10:00.000,0,,4
6116,PMI,MAD,2023-04-23T17:45:00.000,2023-04-23T19:10:00.000,0,,4
2062,PMI,MAD,2023-04-23T10:25:00.000,2023-04-23T11:55:00.000,0,,1
6078,PMI,MAD,2023-04-24T19:15:00.000,2023-04-24T20:40:00.000,0,,2
4823,PMI,MAD,2023-04-24T19:15:00.000,2023-04-24T20:40:00.000,0,,2
6970,PMI,MAD,2023-04-24T19:15:00.000,2023-04-24T20:40:00.000,0,,2
4338,PMI,MAD,2023-04-24T19:15:00.000,2023-04-24T20:40:00.000,0,,2
3917,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4
8580,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4
7028,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4
3917,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4
6023,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4
7156,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4
6096,PMI,MAD,2023-04-24T21:10:00.000,2023-04-24T22:35:00.000,0,,2
6995,PMI,MAD,2023-04-24T21:10:00.000,2023-04-24T22:35:00.000,0,,2
4796,PMI,MAD,2023-04-24T21:10:00.000,2023-04-24T22:35:00.000,0,,2
4339,PMI,MAD,2023-04-24T21:10:00.000,2023-04-24T22:35:00.000,0,,2
6066,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2
7460,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2
6969,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2
4807,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2
4325,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2
3319,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2
6030,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2
3346,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2
6134,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2
6811,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2
4378,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2
6040,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2
2030,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2
4797,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2
2062,PMI,MAD,2023-04-24T14:45:00.000,2023-04-24T16:15:00.000,0,,1
3913,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4
5383,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4
6945,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4
8579,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4
5443,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4
3913,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4
6111,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4
7159,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4
2064,PMI,MAD,2023-04-24T17:35:00.000,2023-04-24T19:00:00.000,0,,1
3925,PMI,MAD,2023-04-24T17:45:00.000,2023-04-24T19:10:00.000,0,,4
3925,PMI,MAD,2023-04-24T17:45:00.000,2023-04-24T19:10:00.000,0,,4
1566,PMI,MAD,2023-04-24T17:45:00.000,2023-04-24T19:10:00.000,0,,4
6116,PMI,MAD,2023-04-24T17:45:00.000,2023-04-24T19:10:00.000,0,,4
3919,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4
7167,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4
8581,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4
6190,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4
7161,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4
3919,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4
3923,PMI,MAD,2023-04-24T11:35:00.000,2023-04-24T13:10:00.000,0,,4
3923,PMI,MAD,2023-04-24T11:35:00.000,2023-04-24T13:10:00.000,0,,4
6047,PMI,MAD,2023-04-24T11:35:00.000,2023-04-24T13:10:00.000,0,,4
3012,PMI,MAD,2023-04-24T22:10:00.000,2023-04-24T23:40:00.000,0,,1
2052,PMI,MAD,2023-04-24T06:55:00.000,2023-04-24T08:25:00.000,0,,1
3915,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4
6999,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4
5085,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4
6915,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4
3915,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4
1564,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4
6025,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4
2776,PMI,MAD,2023-04-24T19:30:00.000,2023-04-24T21:00:00.000,0,,1
6048,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
6129,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
9393,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
6812,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
4803,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
4368,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
2445,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
7327,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
3318,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2
6012,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
9414,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
9389,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
6833,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
4848,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
6740,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
3342,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
4322,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
2441,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2
3921,PMI,MAD,2023-04-24T21:35:00.000,2023-04-24T23:00:00.000,0,,4
3921,PMI,MAD,2023-04-24T21:35:00.000,2023-04-24T23:00:00.000,0,,4
6078,PMI,MAD,2023-04-25T19:15:00.000,2023-04-25T20:40:00.000,0,,2
4823,PMI,MAD,2023-04-25T19:15:00.000,2023-04-25T20:40:00.000,0,,2
6970,PMI,MAD,2023-04-25T19:15:00.000,2023-04-25T20:40:00.000,0,,2
4338,PMI,MAD,2023-04-25T19:15:00.000,2023-04-25T20:40:00.000,0,,2
3917,PMI,MAD,2023-04-25T06:30:00.000,2023-04-25T07:55:00.000,0,,4
8580,PMI,MAD,2023-04-25T06:30:00.000,2023-04-25T07:55:00.000,0,,4
7028,PMI,MAD,2023-04-25T06:30:00.000,2023-04-25T07:55:00.000,0,,4
3917,PMI,MAD,2023-04-25T06:30:00.000,2023-04-25T07:55:00.000,0,,4
6023,PMI,MAD,2023-04-25T06:30:00.000,2023-04-25T07:55:00.000,0,,4
7156,PMI,MAD,2023-04-25T06:30:00.000,2023-04-25T07:55:00.000,0,,4
2064,PMI,MAD,2023-04-25T21:20:00.000,2023-04-25T22:50:00.000,0,,1
3923,PMI,MAD,2023-04-25T11:35:00.000,2023-04-25T13:10:00.000,0,,4
3923,PMI,MAD,2023-04-25T11:35:00.000,2023-04-25T13:10:00.000,0,,4
6047,PMI,MAD,2023-04-25T11:35:00.000,2023-04-25T13:10:00.000,0,,4
3919,PMI,MAD,2023-04-25T13:30:00.000,2023-04-25T15:05:00.000,0,,4
7167,PMI,MAD,2023-04-25T13:30:00.000,2023-04-25T15:05:00.000,0,,4
8581,PMI,MAD,2023-04-25T13:30:00.000,2023-04-25T15:05:00.000,0,,4
6190,PMI,MAD,2023-04-25T13:30:00.000,2023-04-25T15:05:00.000,0,,4
7161,PMI,MAD,2023-04-25T13:30:00.000,2023-04-25T15:05:00.000,0,,4
3919,PMI,MAD,2023-04-25T13:30:00.000,2023-04-25T15:05:00.000,0,,4
6030,PMI,MAD,2023-04-25T10:40:00.000,2023-04-25T12:05:00.000,0,,2
3346,PMI,MAD,2023-04-25T10:40:00.000,2023-04-25T12:05:00.000,0,,2
6134,PMI,MAD,2023-04-25T10:40:00.000,2023-04-25T12:05:00.000,0,,2
6811,PMI,MAD,2023-04-25T10:40:00.000,2023-04-25T12:05:00.000,0,,2
4378,PMI,MAD,2023-04-25T10:40:00.000,2023-04-25T12:05:00.000,0,,2
6040,PMI,MAD,2023-04-25T10:40:00.000,2023-04-25T12:05:00.000,0,,2
2030,PMI,MAD,2023-04-25T10:40:00.000,2023-04-25T12:05:00.000,0,,2
4797,PMI,MAD,2023-04-25T10:40:00.000,2023-04-25T12:05:00.000,0,,2
2062,PMI,MAD,2023-04-25T15:45:00.000,2023-04-25T17:15:00.000,0,,1
3913,PMI,MAD,2023-04-25T09:15:00.000,2023-04-25T10:40:00.000,0,,4
5383,PMI,MAD,2023-04-25T09:15:00.000,2023-04-25T10:40:00.000,0,,4
6945,PMI,MAD,2023-04-25T09:15:00.000,2023-04-25T10:40:00.000,0,,4
8579,PMI,MAD,2023-04-25T09:15:00.000,2023-04-25T10:40:00.000,0,,4
5443,PMI,MAD,2023-04-25T09:15:00.000,2023-04-25T10:40:00.000,0,,4
3913,PMI,MAD,2023-04-25T09:15:00.000,2023-04-25T10:40:00.000,0,,4
6111,PMI,MAD,2023-04-25T09:15:00.000,2023-04-25T10:40:00.000,0,,4
7159,PMI,MAD,2023-04-25T09:15:00.000,2023-04-25T10:40:00.000,0,,4
2054,PMI,MAD,2023-04-25T08:15:00.000,2023-04-25T09:45:00.000,0,,1
6096,PMI,MAD,2023-04-25T21:10:00.000,2023-04-25T22:35:00.000,0,,2
6995,PMI,MAD,2023-04-25T21:10:00.000,2023-04-25T22:35:00.000,0,,2
4796,PMI,MAD,2023-04-25T21:10:00.000,2023-04-25T22:35:00.000,0,,2
4339,PMI,MAD,2023-04-25T21:10:00.000,2023-04-25T22:35:00.000,0,,2
2776,PMI,MAD,2023-04-25T22:00:00.000,2023-04-25T23:30:00.000,0,,1
3921,PMI,MAD,2023-04-25T21:35:00.000,2023-04-25T23:00:00.000,0,,4
3921,PMI,MAD,2023-04-25T21:35:00.000,2023-04-25T23:00:00.000,0,,4
3925,PMI,MAD,2023-04-25T17:45:00.000,2023-04-25T19:10:00.000,0,,4
3925,PMI,MAD,2023-04-25T17:45:00.000,2023-04-25T19:10:00.000,0,,4
1566,PMI,MAD,2023-04-25T17:45:00.000,2023-04-25T19:10:00.000,0,,4
6116,PMI,MAD,2023-04-25T17:45:00.000,2023-04-25T19:10:00.000,0,,4
3012,PMI,MAD,2023-04-25T22:45:00.000,2023-04-26T00:15:00.000,0,,1
6048,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
6129,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
9393,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
6812,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
4803,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
4368,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
2445,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
7327,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
3318,PMI,MAD,2023-04-25T12:25:00.000,2023-04-25T13:50:00.000,0,,2
6012,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
9414,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
9389,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
6833,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
4848,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
6740,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
3342,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
4322,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
2441,PMI,MAD,2023-04-25T08:00:00.000,2023-04-25T09:25:00.000,0,,2
6066,PMI,MAD,2023-04-25T16:45:00.000,2023-04-25T18:10:00.000,0,,2
7460,PMI,MAD,2023-04-25T16:45:00.000,2023-04-25T18:10:00.000,0,,2
6969,PMI,MAD,2023-04-25T16:45:00.000,2023-04-25T18:10:00.000,0,,2
4807,PMI,MAD,2023-04-25T16:45:00.000,2023-04-25T18:10:00.000,0,,2
4325,PMI,MAD,2023-04-25T16:45:00.000,2023-04-25T18:10:00.000,0,,2
3319,PMI,MAD,2023-04-25T16:45:00.000,2023-04-25T18:10:00.000,0,,2
6078,PMI,MAD,2023-04-26T19:15:00.000,2023-04-26T20:40:00.000,0,,2
4823,PMI,MAD,2023-04-26T19:15:00.000,2023-04-26T20:40:00.000,0,,2
6970,PMI,MAD,2023-04-26T19:15:00.000,2023-04-26T20:40:00.000,0,,2
4338,PMI,MAD,2023-04-26T19:15:00.000,2023-04-26T20:40:00.000,0,,2
3917,PMI,MAD,2023-04-26T06:30:00.000,2023-04-26T07:55:00.000,0,,4
8580,PMI,MAD,2023-04-26T06:30:00.000,2023-04-26T07:55:00.000,0,,4
7028,PMI,MAD,2023-04-26T06:30:00.000,2023-04-26T07:55:00.000,0,,4
3917,PMI,MAD,2023-04-26T06:30:00.000,2023-04-26T07:55:00.000,0,,4
6023,PMI,MAD,2023-04-26T06:30:00.000,2023-04-26T07:55:00.000,0,,4
7156,PMI,MAD,2023-04-26T06:30:00.000,2023-04-26T07:55:00.000,0,,4
3012,PMI,MAD,2023-04-26T14:40:00.000,2023-04-26T16:10:00.000,0,,1
3915,PMI,MAD,2023-04-26T20:20:00.000,2023-04-26T21:45:00.000,0,,4
6025,PMI,MAD,2023-04-26T20:20:00.000,2023-04-26T21:45:00.000,0,,4
3915,PMI,MAD,2023-04-26T20:20:00.000,2023-04-26T21:45:00.000,0,,4
6999,PMI,MAD,2023-04-26T20:20:00.000,2023-04-26T21:45:00.000,0,,4
5085,PMI,MAD,2023-04-26T20:20:00.000,2023-04-26T21:45:00.000,0,,4
6915,PMI,MAD,2023-04-26T20:20:00.000,2023-04-26T21:45:00.000,0,,4
1564,PMI,MAD,2023-04-26T20:20:00.000,2023-04-26T21:45:00.000,0,,4
6096,PMI,MAD,2023-04-26T21:10:00.000,2023-04-26T22:35:00.000,0,,2
6995,PMI,MAD,2023-04-26T21:10:00.000,2023-04-26T22:35:00.000,0,,2
4796,PMI,MAD,2023-04-26T21:10:00.000,2023-04-26T22:35:00.000,0,,2
4339,PMI,MAD,2023-04-26T21:10:00.000,2023-04-26T22:35:00.000,0,,2
2776,PMI,MAD,2023-04-26T22:40:00.000,2023-04-27T00:10:00.000,0,,1
3919,PMI,MAD,2023-04-26T13:35:00.000,2023-04-26T15:10:00.000,0,,4
6190,PMI,MAD,2023-04-26T13:35:00.000,2023-04-26T15:10:00.000,0,,4
3919,PMI,MAD,2023-04-26T13:35:00.000,2023-04-26T15:10:00.000,0,,4
7167,PMI,MAD,2023-04-26T13:35:00.000,2023-04-26T15:10:00.000,0,,4
8581,PMI,MAD,2023-04-26T13:35:00.000,2023-04-26T15:10:00.000,0,,4
7161,PMI,MAD,2023-04-26T13:35:00.000,2023-04-26T15:10:00.000,0,,4
3913,PMI,MAD,2023-04-26T09:15:00.000,2023-04-26T10:40:00.000,0,,4
5383,PMI,MAD,2023-04-26T09:15:00.000,2023-04-26T10:40:00.000,0,,4
6945,PMI,MAD,2023-04-26T09:15:00.000,2023-04-26T10:40:00.000,0,,4
8579,PMI,MAD,2023-04-26T09:15:00.000,2023-04-26T10:40:00.000,0,,4
5443,PMI,MAD,2023-04-26T09:15:00.000,2023-04-26T10:40:00.000,0,,4
3913,PMI,MAD,2023-04-26T09:15:00.000,2023-04-26T10:40:00.000,0,,4
6111,PMI,MAD,2023-04-26T09:15:00.000,2023-04-26T10:40:00.000,0,,4
7159,PMI,MAD,2023-04-26T09:15:00.000,2023-04-26T10:40:00.000,0,,4
6066,PMI,MAD,2023-04-26T16:45:00.000,2023-04-26T18:10:00.000,0,,2
7460,PMI,MAD,2023-04-26T16:45:00.000,2023-04-26T18:10:00.000,0,,2
6969,PMI,MAD,2023-04-26T16:45:00.000,2023-04-26T18:10:00.000,0,,2
4807,PMI,MAD,2023-04-26T16:45:00.000,2023-04-26T18:10:00.000,0,,2
4325,PMI,MAD,2023-04-26T16:45:00.000,2023-04-26T18:10:00.000,0,,2
3319,PMI,MAD,2023-04-26T16:45:00.000,2023-04-26T18:10:00.000,0,,2
6030,PMI,MAD,2023-04-26T10:40:00.000,2023-04-26T12:05:00.000,0,,2
3346,PMI,MAD,2023-04-26T10:40:00.000,2023-04-26T12:05:00.000,0,,2
