,flightNumber,departureAirportFsCode,arrivalAirportFsCode,departureTime,arrivalTime,stops,departureTerminal,arrivalTerminal
3139,9414,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3140,9389,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3141,6833,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3142,4848,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3143,6740,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3144,3342,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3145,4322,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3146,2441,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3147,6062,PMI,MAD,2023-04-21T08:00:00.000,2023-04-21T09:25:00.000,0,,2.0
3148,2776,PMI,MAD,2023-04-21T22:55:00.000,2023-04-22T00:25:00.000,0,,1.0
3149,3925,PMI,MAD,2023-04-21T17:40:00.000,2023-04-21T19:05:00.000,0,,4.0
3150,6116,PMI,MAD,2023-04-21T17:40:00.000,2023-04-21T19:05:00.000,0,,4.0
3151,3925,PMI,MAD,2023-04-21T17:40:00.000,2023-04-21T19:05:00.000,0,,4.0
3152,1566,PMI,MAD,2023-04-21T17:40:00.000,2023-04-21T19:05:00.000,0,,4.0
3153,3923,PMI,MAD,2023-04-21T11:35:00.000,2023-04-21T13:10:00.000,0,,4.0
3154,3923,PMI,MAD,2023-04-21T11:35:00.000,2023-04-21T13:10:00.000,0,,4.0
3155,6047,PMI,MAD,2023-04-21T11:35:00.000,2023-04-21T13:10:00.000,0,,4.0
3156,2062,PMI,MAD,2023-04-21T12:10:00.000,2023-04-21T13:40:00.000,0,,1.0
3157,2052,PMI,MAD,2023-04-21T06:45:00.000,2023-04-21T08:15:00.000,0,,1.0
3158,6048,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3159,6129,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3160,9393,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3161,6812,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3162,4803,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3163,4368,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3164,2445,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3165,7327,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3166,3318,PMI,MAD,2023-04-21T12:25:00.000,2023-04-21T13:50:00.000,0,,2.0
3167,6096,PMI,MAD,2023-04-21T21:10:00.000,2023-04-21T22:35:00.000,0,,2.0
3168,6995,PMI,MAD,2023-04-21T21:10:00.000,2023-04-21T22:35:00.000,0,,2.0
3169,4796,PMI,MAD,2023-04-21T21:10:00.000,2023-04-21T22:35:00.000,0,,2.0
3170,4339,PMI,MAD,2023-04-21T21:10:00.000,2023-04-21T22:35:00.000,0,,2.0
3171,2062,PMI,MAD,2023-04-22T13:30:00.000,2023-04-22T15:00:00.000,0,,1.0
3172,3921,PMI,MAD,2023-04-22T21:35:00.000,2023-04-22T23:00:00.000,0,,4.0
3173,3921,PMI,MAD,2023-04-22T21:35:00.000,2023-04-22T23:00:00.000,0,,4.0
3174,6012,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3175,9414,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3176,9389,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3177,6833,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3178,4848,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3179,6740,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3180,3342,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3181,4322,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3182,2441,PMI,MAD,2023-04-22T08:00:00.000,2023-04-22T09:25:00.000,0,,2.0
3183,3913,PMI,MAD,2023-04-22T09:15:00.000,2023-04-22T10:40:00.000,0,,4.0
3184,6945,PMI,MAD,2023-04-22T09:15:00.000,2023-04-22T10:40:00.000,0,,4.0
3185,5383,PMI,MAD,2023-04-22T09:15:00.000,2023-04-22T10:40:00.000,0,,4.0
3186,8579,PMI,MAD,2023-04-22T09:15:00.000,2023-04-22T10:40:00.000,0,,4.0
3187,5443,PMI,MAD,2023-04-22T09:15:00.000,2023-04-22T10:40:00.000,0,,4.0
3188,3913,PMI,MAD,2023-04-22T09:15:00.000,2023-04-22T10:40:00.000,0,,4.0
3189,6111,PMI,MAD,2023-04-22T09:15:00.000,2023-04-22T10:40:00.000,0,,4.0
3190,7159,PMI,MAD,2023-04-22T09:15:00.000,2023-04-22T10:40:00.000,0,,4.0
3191,6078,PMI,MAD,2023-04-22T19:15:00.000,2023-04-22T20:40:00.000,0,,2.0
3192,4823,PMI,MAD,2023-04-22T19:15:00.000,2023-04-22T20:40:00.000,0,,2.0
3193,6970,PMI,MAD,2023-04-22T19:15:00.000,2023-04-22T20:40:00.000,0,,2.0
3194,4338,PMI,MAD,2023-04-22T19:15:00.000,2023-04-22T20:40:00.000,0,,2.0
3195,3915,PMI,MAD,2023-04-22T20:20:00.000,2023-04-22T21:45:00.000,0,,4.0
3196,6999,PMI,MAD,2023-04-22T20:20:00.000,2023-04-22T21:45:00.000,0,,4.0
3197,5085,PMI,MAD,2023-04-22T20:20:00.000,2023-04-22T21:45:00.000,0,,4.0
3198,3915,PMI,MAD,2023-04-22T20:20:00.000,2023-04-22T21:45:00.000,0,,4.0
3199,1564,PMI,MAD,2023-04-22T20:20:00.000,2023-04-22T21:45:00.000,0,,4.0
3200,6025,PMI,MAD,2023-04-22T20:20:00.000,2023-04-22T21:45:00.000,0,,4.0
3201,6096,PMI,MAD,2023-04-22T21:10:00.000,2023-04-22T22:35:00.000,0,,2.0
3202,6995,PMI,MAD,2023-04-22T21:10:00.000,2023-04-22T22:35:00.000,0,,2.0
3203,4796,PMI,MAD,2023-04-22T21:10:00.000,2023-04-22T22:35:00.000,0,,2.0
3204,4339,PMI,MAD,2023-04-22T21:10:00.000,2023-04-22T22:35:00.000,0,,2.0
3205,2052,PMI,MAD,2023-04-22T05:55:00.000,2023-04-22T07:25:00.000,0,,1.0
3206,2064,PMI,MAD,2023-04-22T14:20:00.000,2023-04-22T15:50:00.000,0,,1.0
3207,3012,PMI,MAD,2023-04-22T22:20:00.000,2023-04-22T23:50:00.000,0,,1.0
3208,6030,PMI,MAD,2023-04-22T10:40:00.000,2023-04-22T12:05:00.000,0,,2.0
3209,3346,PMI,MAD,2023-04-22T10:40:00.000,2023-04-22T12:05:00.000,0,,2.0
3210,6134,PMI,MAD,2023-04-22T10:40:00.000,2023-04-22T12:05:00.000,0,,2.0
3211,6811,PMI,MAD,2023-04-22T10:40:00.000,2023-04-22T12:05:00.000,0,,2.0
3212,4378,PMI,MAD,2023-04-22T10:40:00.000,2023-04-22T12:05:00.000,0,,2.0
3213,6040,PMI,MAD,2023-04-22T10:40:00.000,2023-04-22T12:05:00.000,0,,2.0
3214,2030,PMI,MAD,2023-04-22T10:40:00.000,2023-04-22T12:05:00.000,0,,2.0
3215,4797,PMI,MAD,2023-04-22T10:40:00.000,2023-04-22T12:05:00.000,0,,2.0
3216,2054,PMI,MAD,2023-04-22T06:55:00.000,2023-04-22T08:25:00.000,0,,1.0
3217,2776,PMI,MAD,2023-04-22T21:35:00.000,2023-04-22T22:55:00.000,0,,1.0
3218,6066,PMI,MAD,2023-04-22T16:45:00.000,2023-04-22T18:10:00.000,0,,2.0
3219,7460,PMI,MAD,2023-04-22T16:45:00.000,2023-04-22T18:10:00.000,0,,2.0
3220,6969,PMI,MAD,2023-04-22T16:45:00.000,2023-04-22T18:10:00.000,0,,2.0
3221,4807,PMI,MAD,2023-04-22T16:45:00.000,2023-04-22T18:10:00.000,0,,2.0
3222,4325,PMI,MAD,2023-04-22T16:45:00.000,2023-04-22T18:10:00.000,0,,2.0
3223,3319,PMI,MAD,2023-04-22T16:45:00.000,2023-04-22T18:10:00.000,0,,2.0
3224,3919,PMI,MAD,2023-04-22T13:30:00.000,2023-04-22T15:05:00.000,0,,4.0
3225,7167,PMI,MAD,2023-04-22T13:30:00.000,2023-04-22T15:05:00.000,0,,4.0
3226,8581,PMI,MAD,2023-04-22T13:30:00.000,2023-04-22T15:05:00.000,0,,4.0
3227,6190,PMI,MAD,2023-04-22T13:30:00.000,2023-04-22T15:05:00.000,0,,4.0
3228,7161,PMI,MAD,2023-04-22T13:30:00.000,2023-04-22T15:05:00.000,0,,4.0
3229,3919,PMI,MAD,2023-04-22T13:30:00.000,2023-04-22T15:05:00.000,0,,4.0
3230,503,PMI,MAD,2023-04-22T17:45:00.000,2023-04-22T19:10:00.000,0,,4.0
3231,3917,PMI,MAD,2023-04-22T06:30:00.000,2023-04-22T07:55:00.000,0,,4.0
3232,8580,PMI,MAD,2023-04-22T06:30:00.000,2023-04-22T07:55:00.000,0,,4.0
3233,7028,PMI,MAD,2023-04-22T06:30:00.000,2023-04-22T07:55:00.000,0,,4.0
3234,3917,PMI,MAD,2023-04-22T06:30:00.000,2023-04-22T07:55:00.000,0,,4.0
3235,6023,PMI,MAD,2023-04-22T06:30:00.000,2023-04-22T07:55:00.000,0,,4.0
3236,7156,PMI,MAD,2023-04-22T06:30:00.000,2023-04-22T07:55:00.000,0,,4.0
3237,6048,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3238,6129,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3239,9393,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3240,6812,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3241,4803,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3242,4368,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3243,2445,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3244,7327,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3245,3318,PMI,MAD,2023-04-22T12:25:00.000,2023-04-22T13:50:00.000,0,,2.0
3246,3923,PMI,MAD,2023-04-22T11:35:00.000,2023-04-22T13:10:00.000,0,,4.0
3247,3923,PMI,MAD,2023-04-22T11:35:00.000,2023-04-22T13:10:00.000,0,,4.0
3248,6047,PMI,MAD,2023-04-22T11:35:00.000,2023-04-22T13:10:00.000,0,,4.0
3249,3921,PMI,MAD,2023-04-23T21:35:00.000,2023-04-23T23:00:00.000,0,,4.0
3250,3921,PMI,MAD,2023-04-23T21:35:00.000,2023-04-23T23:00:00.000,0,,4.0
3251,2064,PMI,MAD,2023-04-23T20:00:00.000,2023-04-23T21:30:00.000,0,,1.0
3252,3917,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4.0
3253,8580,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4.0
3254,7028,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4.0
3255,3917,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4.0
3256,6023,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4.0
3257,1844,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4.0
3258,7156,PMI,MAD,2023-04-23T06:30:00.000,2023-04-23T07:55:00.000,0,,4.0
3259,3913,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3260,6945,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3261,5383,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3262,8579,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3263,5443,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3264,3913,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3265,6111,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3266,1854,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3267,7159,PMI,MAD,2023-04-23T09:15:00.000,2023-04-23T10:40:00.000,0,,4.0
3268,3915,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4.0
3269,6999,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4.0
3270,5085,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4.0
3271,3915,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4.0
3272,1564,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4.0
3273,6025,PMI,MAD,2023-04-23T20:20:00.000,2023-04-23T21:45:00.000,0,,4.0
3274,6078,PMI,MAD,2023-04-23T19:15:00.000,2023-04-23T20:40:00.000,0,,2.0
3275,4823,PMI,MAD,2023-04-23T19:15:00.000,2023-04-23T20:40:00.000,0,,2.0
3276,6970,PMI,MAD,2023-04-23T19:15:00.000,2023-04-23T20:40:00.000,0,,2.0
3277,4338,PMI,MAD,2023-04-23T19:15:00.000,2023-04-23T20:40:00.000,0,,2.0
3278,2776,PMI,MAD,2023-04-23T20:55:00.000,2023-04-23T22:25:00.000,0,,1.0
3279,6096,PMI,MAD,2023-04-23T21:10:00.000,2023-04-23T22:35:00.000,0,,2.0
3280,6995,PMI,MAD,2023-04-23T21:10:00.000,2023-04-23T22:35:00.000,0,,2.0
3281,4796,PMI,MAD,2023-04-23T21:10:00.000,2023-04-23T22:35:00.000,0,,2.0
3282,4339,PMI,MAD,2023-04-23T21:10:00.000,2023-04-23T22:35:00.000,0,,2.0
3283,3925,PMI,MAD,2023-04-23T17:45:00.000,2023-04-23T19:10:00.000,0,,4.0
3284,3925,PMI,MAD,2023-04-23T17:45:00.000,2023-04-23T19:10:00.000,0,,4.0
3285,1566,PMI,MAD,2023-04-23T17:45:00.000,2023-04-23T19:10:00.000,0,,4.0
3286,6116,PMI,MAD,2023-04-23T17:45:00.000,2023-04-23T19:10:00.000,0,,4.0
3287,6030,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2.0
3288,3346,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2.0
3289,6134,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2.0
3290,6811,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2.0
3291,4378,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2.0
3292,6040,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2.0
3293,2030,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2.0
3294,4797,PMI,MAD,2023-04-23T10:40:00.000,2023-04-23T12:05:00.000,0,,2.0
3295,7848,PMI,MAD,2023-04-23T08:05:00.000,2023-04-23T09:35:00.000,0,,1.0
3296,2054,PMI,MAD,2023-04-23T08:30:00.000,2023-04-23T09:50:00.000,0,,1.0
3297,6066,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2.0
3298,7460,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2.0
3299,6969,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2.0
3300,4807,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2.0
3301,4325,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2.0
3302,3319,PMI,MAD,2023-04-23T16:45:00.000,2023-04-23T18:10:00.000,0,,2.0
3303,3919,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4.0
3304,7167,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4.0
3305,8581,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4.0
3306,6190,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4.0
3307,7161,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4.0
3308,3919,PMI,MAD,2023-04-23T13:30:00.000,2023-04-23T15:05:00.000,0,,4.0
3309,3012,PMI,MAD,2023-04-23T22:30:00.000,2023-04-23T23:59:00.000,0,,1.0
3310,6012,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3311,9414,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3312,9389,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3313,6833,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3314,4848,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3315,6740,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3316,3342,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3317,4322,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3318,2441,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3319,6062,PMI,MAD,2023-04-23T08:00:00.000,2023-04-23T09:25:00.000,0,,2.0
3320,6048,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3321,6129,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3322,9393,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3323,6812,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3324,4803,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3325,4368,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3326,2445,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3327,7327,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3328,3318,PMI,MAD,2023-04-23T12:25:00.000,2023-04-23T13:50:00.000,0,,2.0
3329,2062,PMI,MAD,2023-04-23T10:25:00.000,2023-04-23T11:55:00.000,0,,1.0
3330,3923,PMI,MAD,2023-04-23T12:15:00.000,2023-04-23T13:50:00.000,0,,4.0
3331,3923,PMI,MAD,2023-04-23T12:15:00.000,2023-04-23T13:50:00.000,0,,4.0
3332,6047,PMI,MAD,2023-04-23T12:15:00.000,2023-04-23T13:50:00.000,0,,4.0
3333,2052,PMI,MAD,2023-04-23T06:55:00.000,2023-04-23T08:25:00.000,0,,1.0
3334,2052,PMI,MAD,2023-04-24T06:55:00.000,2023-04-24T08:25:00.000,0,,1.0
3335,3012,PMI,MAD,2023-04-24T22:10:00.000,2023-04-24T23:40:00.000,0,,1.0
3336,6078,PMI,MAD,2023-04-24T19:15:00.000,2023-04-24T20:40:00.000,0,,2.0
3337,4823,PMI,MAD,2023-04-24T19:15:00.000,2023-04-24T20:40:00.000,0,,2.0
3338,6970,PMI,MAD,2023-04-24T19:15:00.000,2023-04-24T20:40:00.000,0,,2.0
3339,4338,PMI,MAD,2023-04-24T19:15:00.000,2023-04-24T20:40:00.000,0,,2.0
3340,3925,PMI,MAD,2023-04-24T17:45:00.000,2023-04-24T19:10:00.000,0,,4.0
3341,3925,PMI,MAD,2023-04-24T17:45:00.000,2023-04-24T19:10:00.000,0,,4.0
3342,1566,PMI,MAD,2023-04-24T17:45:00.000,2023-04-24T19:10:00.000,0,,4.0
3343,6116,PMI,MAD,2023-04-24T17:45:00.000,2023-04-24T19:10:00.000,0,,4.0
3344,3915,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4.0
3345,6999,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4.0
3346,5085,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4.0
3347,6915,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4.0
3348,3915,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4.0
3349,1564,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4.0
3350,6025,PMI,MAD,2023-04-24T20:20:00.000,2023-04-24T21:45:00.000,0,,4.0
3351,3921,PMI,MAD,2023-04-24T21:35:00.000,2023-04-24T23:00:00.000,0,,4.0
3352,3921,PMI,MAD,2023-04-24T21:35:00.000,2023-04-24T23:00:00.000,0,,4.0
3353,6096,PMI,MAD,2023-04-24T21:10:00.000,2023-04-24T22:35:00.000,0,,2.0
3354,6995,PMI,MAD,2023-04-24T21:10:00.000,2023-04-24T22:35:00.000,0,,2.0
3355,4796,PMI,MAD,2023-04-24T21:10:00.000,2023-04-24T22:35:00.000,0,,2.0
3356,4339,PMI,MAD,2023-04-24T21:10:00.000,2023-04-24T22:35:00.000,0,,2.0
3357,6030,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2.0
3358,3346,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2.0
3359,6134,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2.0
3360,6811,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2.0
3361,4378,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2.0
3362,6040,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2.0
3363,2030,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2.0
3364,4797,PMI,MAD,2023-04-24T10:40:00.000,2023-04-24T12:05:00.000,0,,2.0
3365,2062,PMI,MAD,2023-04-24T14:45:00.000,2023-04-24T16:15:00.000,0,,1.0
3366,6066,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2.0
3367,7460,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2.0
3368,6969,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2.0
3369,4807,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2.0
3370,4325,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2.0
3371,3319,PMI,MAD,2023-04-24T16:45:00.000,2023-04-24T18:10:00.000,0,,2.0
3372,2064,PMI,MAD,2023-04-24T17:35:00.000,2023-04-24T19:00:00.000,0,,1.0
3373,3919,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4.0
3374,7167,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4.0
3375,8581,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4.0
3376,6190,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4.0
3377,7161,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4.0
3378,3919,PMI,MAD,2023-04-24T13:30:00.000,2023-04-24T15:05:00.000,0,,4.0
3379,2776,PMI,MAD,2023-04-24T19:30:00.000,2023-04-24T21:00:00.000,0,,1.0
3380,3917,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4.0
3381,8580,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4.0
3382,7028,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4.0
3383,3917,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4.0
3384,6023,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4.0
3385,7156,PMI,MAD,2023-04-24T06:30:00.000,2023-04-24T07:55:00.000,0,,4.0
3386,3913,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4.0
3387,6945,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4.0
3388,5383,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4.0
3389,8579,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4.0
3390,5443,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4.0
3391,3913,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4.0
3392,6111,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4.0
3393,7159,PMI,MAD,2023-04-24T09:15:00.000,2023-04-24T10:40:00.000,0,,4.0
3394,6012,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3395,9414,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3396,9389,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3397,6833,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3398,4848,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3399,6740,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3400,3342,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3401,4322,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3402,2441,PMI,MAD,2023-04-24T08:00:00.000,2023-04-24T09:25:00.000,0,,2.0
3403,3923,PMI,MAD,2023-04-24T11:35:00.000,2023-04-24T13:10:00.000,0,,4.0
3404,3923,PMI,MAD,2023-04-24T11:35:00.000,2023-04-24T13:10:00.000,0,,4.0
3405,6047,PMI,MAD,2023-04-24T11:35:00.000,2023-04-24T13:10:00.000,0,,4.0
3406,6048,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2.0
3407,6129,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2.0
3408,9393,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2.0
3409,6812,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2.0
3410,4803,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2.0
3411,4368,PMI,MAD,2023-04-24T12:25:00.000,2023-04-24T13:50:00.000,0,,2.0
